id;nombre;nombre_tipo_articulo;id_familia;nombre_familia;id_marca;nombre_marca;moneda;nombre_moneda;tipo_igv;nombre_tipo_igv;nombre_unidad_medida;valor_compra_base;valor_venta_base;codigo_sunat;descripcion;especificacion_tecnica;stock_minimo;anio_garantia;stock_actual_empresa;formula;editar;eliminar
12981;CAMARA IP NEXXT XPY 1200 WIRELESS  AIWELFI4U1;PRODUCTO;52;CAMARA;133;NEXXT;13;DÓLARES;14;GRAVADO;UND;11.80;48.00;43210000;;;-100000;1;3.000;;;
12982;PROCE INTEL CORE I5 8600K LGA 1151;PRODUCTO;11;PROCESADOR;18;INTEL;12;SOLES;14;GRAVADO;UND;11.80;1047.00;43210000;;;-100000;1;0.000;;;
12983;TELEFONO IP PANASONIC KX-NT511PXB, SOPORTA POE, PANTALLA LCD;PRODUCTO;191;TELEFONO;9;PANASONIC;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;95.00;43210000;;;-100000;1;0.000;;;
12984;LICENCIA PARA TELEFONO  PANASONIC KX-NSM501;PRODUCTO;42;LICENCIA;9;PANASONIC;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;31.00;43210000;;;-100000;1;0.000;;;
12985;TECLADO CORSAIR GAMING KEYBOARD  K55 RGB;PRODUCTO;18;TECLADO;89;CORSAIR;12;SOLES;14;GRAVADO;UNIDAD;11.80;189.00;43210000;;;-100000;1;0.000;;;
12986;SWITCH TP-LINK T1500-28PCT (TL-SL2428P)  24-PORT 10/100MBPS + 4-PORT GIGABIT SMART POE+;PRODUCTO;12;SWITCH;68;TP LINK;13;DÓLARES;14;GRAVADO;UND;11.80;282.00;43210000;;;-100000;1;0.000;;;
12987;MEMORIA DDR4 8GB 2400 CRUCIAL UDIMM CL17 (CT8GADFS624A);PRODUCTO;19;MEMORIAS;225;CRUCIAL;12;SOLES;14;GRAVADO;UNIDAD;11.80;127.99;43210000;;;-100000;1;0.000;;;
12988;TECLADO MECANICO XTREME GAMING ANTRYX ZIGRA MK RGB ROJO;PRODUCTO;18;TECLADO;209;ANTRYX;12;SOLES;14;GRAVADO;UNIDAD;11.80;228.00;43210000;;;-100000;1;0.000;;;
12989;CAMARA HIKVISION  DS-2CD1121-I  HIK/IR DOME CAM/DWDR/2 MP/30M IR/IP67/IK10;PRODUCTO;52;CAMARA;240;HIKVISION;13;DÓLARES;14;GRAVADO;UND;11.80;58.00;43210000;;;-100000;1;2.000;;;
12990;NVR DS-7616NI-E2/16P HIKVISION DS-7600 SERIES DS-7616NI-E2/16P NVR;PRODUCTO;123;;240;HIKVISION;13;DÓLARES;14;GRAVADO;UND;11.80;228.00;43210000;;;-100000;1;0.000;;;
12991;CONTROL REMOTO PARA DRONE DJI SPARK PART 4;PRODUCTO;151;CONTROL;262;DJI;12;SOLES;14;GRAVADO;UNIDAD;11.80;576.01;43210000;;;-100000;1;0.000;;;
12992;PROTECTOR DE HELICES PARA LOS DRONE SPARK PART1 PROPELLER GUARD;PRODUCTO;201;PROTECTOR DRONE;2;GENERICO;12;SOLES;14;GRAVADO;UNIDAD;11.80;79.00;43210000;;;-100000;1;0.000;;;
12993;BATER¡A DE VUELO DJI  INTELLIGENT FLIGHT 3P/SPARK;PRODUCTO;51;BATERIA;262;DJI;12;SOLES;14;GRAVADO;UNIDAD;11.80;201.00;43210000;;;-100000;1;0.000;;;
12994;"MONITOR 27"" ACER KG271 1920X1080 FULL HD HDMI / DP / DVI / 1MS / HASTA 144 HZ";PRODUCTO;77;MONITOR;81;ACER;13;DÓLARES;14;GRAVADO;UND;11.80;275.00;43210000;;;-100000;1;0.000;;;
12995;PROCE AMD RYZEN 3 2200G, 3.50GHZ, 4MB L3, 4 CORE, AM4, 14NM, 65 W.;PRODUCTO;11;PROCESADOR;28;AMD;13;DÓLARES;14;GRAVADO;UND;11.80;127.00;43210000;;;-100000;1;1.000;;;
12996;MOUSE HP X3000 WIRELESS SOURIS;PRODUCTO;34;MOUSE;11;HP;12;SOLES;14;GRAVADO;UND;11.80;27.20;43210000;;;-100000;1;0.000;;;
12997;CARGADOR LENOVO 20V 2.25A PUNTA DELGADA;PRODUCTO;22;CARGADOR;137;LENOVO;12;SOLES;14;GRAVADO;UND;20.00;21.20;43210000;;;-100000;1;1.000;;;
12998;ROUTER MIKROTIK ROUTERBOARD RB1100AHX4;PRODUCTO;32;ROUTER;113;MIKROTIK;12;SOLES;14;GRAVADO;UNIDAD;11.80;1126.00;43210000;;;-100000;1;1.000;;;
12999;GRABADORA BLU RAY SATA PIO 16X 209BDK;PRODUCTO;57;GRABADORA;79;PIONER;12;SOLES;14;GRAVADO;UNIDAD;11.80;255.00;43210000;;;-100000;1;0.000;;;
13000;MEMORIA DDR4 4GB 2400 SILICON POWER;PRODUCTO;19;MEMORIAS;194;SILICON POWER;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;27.00;43210000;;;-100000;1;0.000;;;
13001;"LAPTOP LENOVO IDEAPAD IP520 15.6"" CORE I5-7200U 2.5GHZ 12GB/ 1TB /4GB 940/W10";PRODUCTO;82;LAPTOP;137;LENOVO;12;SOLES;14;GRAVADO;UND;11.80;2354.01;43210000;;;-100000;1;0.000;;;
13002;SWITCH HP 1420-24G-2SFP, 24 PUERTOS RJ-45 LAN GBE, 2 PUERTOS SFP 100/1000 JH017A;PRODUCTO;12;SWITCH;11;HP;12;SOLES;14;GRAVADO;UND;11.80;788.00;43210000;;;-100000;1;0.000;;;
13003;BASTON BLUETOOTH ORANGE Z07 - 1 INTENSE LT1708002929;PRODUCTO;180;TRIPODE;214;INTENSE DEVICES;12;SOLES;14;GRAVADO;UNIDAD;11.80;0.00;43210000;;;-100000;1;0.000;;;
13004;MEMORIA DDR4 8GB 2666 CORSAIR VENGEANCE LPX PC4-21300, CL-16, 1.2V P.N: CMK8GX4M1A2666C16;PRODUCTO;19;MEMORIAS;89;CORSAIR;13;DÓLARES;14;GRAVADO;UND;32.16;36.00;43210000;;;-100000;1;-1.000;;;
13005;ANTIVIRUS NOD32 1PC;PRODUCTO;36;ANTIVIRUS;95;ESET;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;16.40;43210000;;;-100000;1;0.000;;;
13006;PARL GRAMMY MICRONICS S7050BT  RMS: 90W. (SD+USB)/RADIO FM./SAT‚LITES: 15W X2;PRODUCTO;10;PARLANTE;56;MICRONICS;12;SOLES;14;GRAVADO;UNIDAD;11.80;163.01;43210000;;;-100000;1;0.000;;;
13007;PLACA ASUS INTEL PRIME B360M-A, LGA1151 DDR4, SATA 6.0, M.2, USB 3.1.;PRODUCTO;63;PLACA;1;ASUS;13;DÓLARES;14;GRAVADO;UND;11.80;84.00;43210000;;;-100000;1;0.000;;;
13008;M0TITOR AOC 21.5 E2270SWHN HDMI;PRODUCTO;77;MONITOR;112;AOC;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;108.01;43210000;;;-100000;1;0.000;;;
13009;MEMORIA DDR4 4GB 2400 CORSAIR PC4-19200, CL-15, 1.2V;PRODUCTO;19;MEMORIAS;89;CORSAIR;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;28.00;43210000;;;-100000;1;0.000;;;
13010;TECLADO HALION GAMER HA-K195 BACCKLIGHT USB;PRODUCTO;18;TECLADO;15;HALION;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;8.60;43210000;;;-100000;1;0.000;;;
13011;KIT TECLADO + MOUSE  HALION USB HA-K223C TEC.  COLORES;PRODUCTO;87;TECLADO + MOUSE;15;HALION;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;5.81;43210000;;;-100000;1;0.000;;;
13012;KIT TECLADO + MOUSE HALION HA-K233C;PRODUCTO;87;TECLADO + MOUSE;15;HALION;12;SOLES;14;GRAVADO;UND;11.80;20.00;43210000;;;-100000;1;0.000;;;
13013;"MOCHILA TARGUS PARA LAPTOP 16"" ULTRALIGHT BACKPACK";PRODUCTO;49;MOCHILAS;93;TARGUS;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;14.00;43210000;;;-100000;1;2.000;;;
13014;MEMORIA DDR4 16GB 2400 CRUCIAL BALLISTIX;PRODUCTO;19;MEMORIAS;225;CRUCIAL;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;185.00;43210000;;;-100000;1;0.000;;;
13015;MEMORIA DDR4 16GB 2400 CRUCIAL BALLISTIX DR X;PRODUCTO;19;MEMORIAS;225;CRUCIAL;13;DÓLARES;14;GRAVADO;UND;11.80;210.00;43210000;;;-100000;1;0.000;;;
13016;COOLER PROCE COOLER MASTER MA610P RGB  ( MAP-T6PN-218PC-R1 );PRODUCTO;39;COOLER;157;COOLER MASTER;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;62.00;43210000;;;-100000;1;0.000;;;
13017;FUENTE ANTRYX XTREME PRO II 700W - 80 PLUS WHITE ( AP-XP700V2 );PRODUCTO;7;FUENTE;209;ANTRYX;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;61.50;43210000;;;-100000;1;0.000;;;
13018;TECLADO LOGITECH KB PRODIGY G213 GAMING 16.8M P.N: 920-008084;PRODUCTO;18;TECLADO;4;LOGITECH;13;DÓLARES;14;GRAVADO;UNIDAD;48.00;50.88;43210000;;;-100000;1;5.000;;;
13019;"MONITOR 27"" TEROS TE-27X7";PRODUCTO;77;MONITOR;220;TEROS;13;DÓLARES;14;GRAVADO;UND;11.80;160.00;43210000;;;-100000;1;0.000;;;
13020;TONER HP 43X C8543X 9000/9100 30.000 PAG.;PRODUCTO;16;TONER;11;HP;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;349.00;43210000;;;-100000;1;0.000;;;
13021;FUENTE ANTRYX XTREME PRO II 700W - 80PLUS WHITE XPII (AP-XP700V2);PRODUCTO;7;FUENTE;209;ANTRYX;13;DÓLARES;14;GRAVADO;UNIDAD;45.83;49.00;43210000;;;-100000;1;0.000;;;
13022;MEMORIA DDR4 4GB 2400 CRUCIAL UDIMM;PRODUCTO;19;MEMORIAS;225;CRUCIAL;13;DÓLARES;14;GRAVADO;UND;11.80;25.00;43210000;;;-100000;1;0.000;;;
13023;PLACA MSI B360M PRO-VDH, LGA1151, B360, DDR4, SATA 6.0, USB 3.1;PRODUCTO;45;CAPTURADOR;27;MSI;12;SOLES;14;GRAVADO;UNIDAD;11.80;278.52;43210000;;;-100000;1;0.000;;;
13024;PLACA MSI B360M GAMING PLUS DDR4 8VA GENERACION;PRODUCTO;63;PLACA;27;MSI;12;SOLES;14;GRAVADO;UNIDAD;0.00;262.75;43210000;;;-100000;1;0.000;;;
13025;PLACA MSI H370M BAZOOKA DDR4 8VA GENERACION;PRODUCTO;63;PLACA;27;MSI;12;SOLES;14;GRAVADO;UNIDAD;0.00;223.00;43210000;;;-100000;1;0.000;;;
13026;"MONITOR TEROS LED 32"" TE 3200FHD HDMI VGA";PRODUCTO;77;MONITOR;220;TEROS;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;215.00;43210000;;;-100000;1;0.000;;;
13027;"ECRAN KLIPX PRIPODE PROJ. SCREEM 86"" KPS 102";PRODUCTO;20;ECRAN;105;KLIP XTREME;12;SOLES;14;GRAVADO;UNIDAD;11.80;237.99;43210000;;;-100000;1;0.000;;;
13028;MOUSE LOGITECH G603 LIGTHSPEED WIRELESS GAMING BLACK ( PN 910-0051001);PRODUCTO;34;MOUSE;4;LOGITECH;12;SOLES;14;GRAVADO;UNIDAD;11.80;160.00;43210000;;;-100000;1;0.000;;;
13029;CONTROL BIOMETRICO ZKTECO K40;PRODUCTO;48;LECTORES;173;ZKTECO;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;455.00;43210000;;;-100000;1;0.000;;;
13030;CELULAR SANSUNG GALAXY S9+ 64GB DUOS;PRODUCTO;86;CELULAR;5;SAMSUNG;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;2616.00;43210000;;;-100000;1;0.000;;;
13031;TECLADO TEROS GAMING TE-GK803;PRODUCTO;18;TECLADO;220;TEROS;13;DÓLARES;14;GRAVADO;UND;11.80;0.00;43210000;;;-100000;1;2.000;;;
13032;PROYECTOR  EPSON POWERLITE S39 3300 L£MENES, 800X600, SVGA,  (V11H854020);PRODUCTO;119;PROYECTOR;67;EPSON;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;347.00;43210000;;;-100000;1;3.000;;;
13033;PARL HALION PERSED HA-275BT 2.1 70W;PRODUCTO;10;PARLANTE;15;HALION;12;SOLES;14;GRAVADO;UND;11.80;109.75;43210000;;;-100000;1;0.000;;;
13034;PROYECTOR EPSON POWERLITE S41+ V11H842021 INAL MBRICO PORT TIL;PRODUCTO;119;PROYECTOR;67;EPSON;13;DÓLARES;14;GRAVADO;UND;11.80;425.00;43210000;;;-100000;1;1.000;;;
13035;CABLE HDMI 3.3M XTECH  XTC-152;PRODUCTO;3;CABLE;80;XTECH;12;SOLES;14;GRAVADO;UNIDAD;11.80;8.30;43210000;;;-100000;1;0.000;;;
13036;PLACA ASUS INTEL H310M-ER2.0 PRIME 8VA.GEN. I7,I5,I3DDR4 HDNI/VGA /PCI-E-M-ATX  P.N: 90MB0Z20-M0EAY0;PRODUCTO;63;PLACA;1;ASUS;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;64.00;43210000;;;-100000;1;0.000;;;
13037;MODULO WIRELESS USB EPSON ELPAP10  802.11 B/G/N TIPO A  V12H731P02;PRODUCTO;135;;67;EPSON;13;DÓLARES;14;GRAVADO;UND;11.80;115.00;43210000;;;-100000;1;0.000;;;
13038;CASE AVATEC 4304BB CASE SOLO;PRODUCTO;24;CASE;48;AVATEC;12;SOLES;14;GRAVADO;UNIDAD;11.80;98.00;43210000;;;-100000;1;0.000;;;
13039;TARJ VIDEO MSI 2GB GTX 1050 AERO ITX NVIDIA GEFORCE;PRODUCTO;1;TARJETAS TODAS;27;MSI;12;SOLES;14;GRAVADO;UNIDAD;11.80;528.00;43210000;;;-100000;1;0.000;;;
13040;"LAPTOP LENOVO IDEAPAD 320 15.6"" FHD  AMD A12-9720P /16GB DDR4/2TB/FREDOS";PRODUCTO;82;LAPTOP;137;LENOVO;12;SOLES;14;GRAVADO;UND;11.80;2174.00;43210000;;;-100000;1;0.000;;;
13041;PARL MICRONICS DIDEROT S6007BT 60W USB  BLUETOOTH;PRODUCTO;10;PARLANTE;56;MICRONICS;12;SOLES;14;GRAVADO;UNIDAD;11.80;0.00;43210000;;;-100000;1;0.000;;;
13042;AUDIFONOS HEADSET ID HV328 RED;PRODUCTO;15;AUDIFONOS;214;INTENSE DEVICES;12;SOLES;14;GRAVADO;UNIDAD;11.80;0.00;43210000;;;-100000;1;1.000;;;
13043;TARJ VIDEO ASUS GTX1050TI 4GB OC CERBERUS;PRODUCTO;1;TARJETAS TODAS;1;ASUS;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;218.00;43210000;;;-100000;1;0.000;;;
13044;TAMBOR DE TONER HP 175 1025 CON CHIP (DRUM UNINET);PRODUCTO;202;TAMBOR;11;HP;12;SOLES;14;GRAVADO;UND;11.80;1.00;43210000;;;-100000;1;1.000;;;
13045;KIT TECLADO GAMER MICRONICS MIRAGE;PRODUCTO;59;KIT MOUSE Y TECLADO;56;MICRONICS;13;DÓLARES;14;GRAVADO;UND;11.80;17.99;43210000;;;-100000;1;0.000;;;
13046;TINTA HP GT52 YELLOW INK BOTTLE M0H56AL;PRODUCTO;8;TINTA;11;HP;13;DÓLARES;14;GRAVADO;UNIDAD;8.31;8.84;43210000;;;30;1;24.000;;;
13047;TINTA HP GT52 MAGENTA INK BOTTLE M0H55AL;PRODUCTO;8;TINTA;11;HP;13;DÓLARES;14;GRAVADO;UNIDAD;8.31;8.84;43210000;;;30;1;65.000;;;
13048;TINTA HP GT52 CYAN INK BOTTLE M0H54AL;PRODUCTO;8;TINTA;11;HP;13;DÓLARES;14;GRAVADO;UNIDAD;8.31;8.84;43210000;;;30;1;57.000;;;
13049;DISCO SOLIDO 500GB WESTERN DIGITAL WD BLUE,;PRODUCTO;26;DISCOS;109;WESTERN DIGITAL;13;DÓLARES;14;GRAVADO;UND;11.80;76.00;43210000;;;-100000;1;0.000;;;
13050;PLACA GIGABYTE X370-GMGK5  SVL DDR4  AMD;PRODUCTO;63;PLACA;120;GIGABYTE;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;181.00;43210000;;;-100000;1;0.000;;;
13051;FUENTE PODER EVGA  650W BQ  80+BRONZ;PRODUCTO;7;FUENTE;36;BENQ;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;80.00;43210000;;;-100000;1;0.000;;;
13052;"DISCO SOLIDO SSD 500GB SATA SAMSUNG EVO 860 6.0 GB/S, 2.5"", 7MM.";PRODUCTO;26;DISCOS;5;SAMSUNG;13;DÓLARES;14;GRAVADO;UND;11.80;101.00;43210000;;;-100000;1;0.000;;;
13053;MEMORIA DDR4 4GB 2800 RIP JAWS G.SKILL (F4-2800C158);PRODUCTO;19;MEMORIAS;205;G.SKILL;12;SOLES;14;GRAVADO;UNIDAD;11.80;134.00;43210000;;;-100000;1;0.000;;;
13054;PLACA  ASUS ROG STRIX B360-H GAMING, LGA1151, B360,;PRODUCTO;63;PLACA;1;ASUS;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;141.00;43210000;;;-100000;1;0.000;;;
13055;PROYECTOR LG PH550  550 L£MENES  HD 1280X720  WI DI;PRODUCTO;119;PROYECTOR;8;LG;13;DÓLARES;14;GRAVADO;UND;11.80;557.00;43210000;;;-100000;1;0.000;;;
13056;PROYECTOR INTERACTIVO EPSON BRIGHTLINK 675WI+;PRODUCTO;119;PROYECTOR;67;EPSON;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;1299.99;43210000;;;-100000;1;0.000;;;
13057;PROYECTOR EPSON POWERLITE 2250U (V11H871020);PRODUCTO;119;PROYECTOR;67;EPSON;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;1619.20;43210000;;;-100000;1;0.000;;;
13058;PROYECTOR POWERLITE 2265U WIRELESS FULL HD WUXGA 3LCD;PRODUCTO;119;PROYECTOR;67;EPSON;12;SOLES;14;GRAVADO;UNIDAD;11.80;7612.99;43210000;;;-100000;1;0.000;;;
13059;CAMARA HIKVISION DS-2CE16C0T-IRF 2.8MM BULLET METAL 720P 4EN1;PRODUCTO;52;CAMARA;240;HIKVISION;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;16.00;43210000;;;-100000;1;27.000;;;
13060;CAMARA HIKVISION DS-2CE16C0T-IRPF 2.8MM BULLET PLASTICO 4EN1;PRODUCTO;52;CAMARA;240;HIKVISION;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;15.00;43210000;;;-100000;1;4.000;;;
13061;CAMARA HIKVISION DS-2CE16C0T-VFIR3F 2.8-12MM 720P VF BULLET METAL 4EN1;PRODUCTO;52;CAMARA;240;HIKVISION;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;37.00;43210000;;;-100000;1;1.000;;;
13062;CAMARA HIKVISION DS-2CE16D0T-VFIR3F 2.8-12MM 1080P VF BULLET METAL 4EN1;PRODUCTO;52;CAMARA;240;HIKVISION;12;SOLES;14;GRAVADO;UNIDAD;11.80;178.00;43210000;;;-100000;1;0.000;;;
13063;CAMARA HIKVISION DS-2CE56C0T IRMMF 2.8-720P  DOMO 20M 4EN1 +CUPU;PRODUCTO;52;CAMARA;240;HIKVISION;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;11.00;43210000;;;-100000;1;0.000;;;
13064;CAMARA HIKVISION DS-2CE56C0T IRPF 2.8 INDOOR  DOMO 4EN1;PRODUCTO;52;CAMARA;240;HIKVISION;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;11.00;43210000;;;-100000;1;0.000;;;
13065;CAMARA HIKVISION DS-2CE56C0T VFIR3F 2.8-12MM  720P VF 4EN1 METAL DOMO;PRODUCTO;52;CAMARA;240;HIKVISION;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;38.00;43210000;;;-100000;1;0.000;;;
13066;CAMARA HIKVISION DS-2CE56D0T IRMF 2.8 1080P  4EN1 METAL  TURRET;PRODUCTO;52;CAMARA;240;HIKVISION;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;21.00;43210000;;;-100000;1;22.000;;;
13067;IMPRESORA EPSON L6171 MULTIF  IMP/ESC/COP, WI-FI/USB 2.0;PRODUCTO;23;IMPRESORA;67;EPSON;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;375.00;43210000;;;-100000;1;0.000;;;
13068;CAMARA HIKVISION DS-2CE56D0T IRPF 2.8MM ICR +20M IR EYEBALL 1080P;PRODUCTO;52;CAMARA;240;HIKVISION;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;20.00;43210000;;;-100000;1;0.000;;;
13069;CAMARA HIKVISION DS-2CE56D0T VFIR3F 2.8-12MM 1080P VF 4EN1  DOMO METAL;PRODUCTO;52;CAMARA;240;HIKVISION;12;SOLES;14;GRAVADO;UNIDAD;11.80;146.00;43210000;;;-100000;1;0.000;;;
13070;DVR HIKVISION 4 CANALES DS-7104HGHI-F1 720P TVI/AHD/CVBS DVR;PRODUCTO;52;CAMARA;240;HIKVISION;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;33.00;43210000;;;-100000;1;0.000;;;
13071;DVR HIKVISION 4 CANALES DS-7104HQHI-K1 TURBO HD/AHD/1 SATA MINI 1U;PRODUCTO;52;CAMARA;240;HIKVISION;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;49.01;43210000;;;-100000;1;19.000;;;
13072;DVR HIKVISION 8 CANALES DS-7108HGHI-F1 720P TVI/AHD/CVBS DVR;PRODUCTO;52;CAMARA;240;HIKVISION;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;57.01;43210000;;;-100000;1;0.000;;;
13073;CAMARA HIKVISION DS-2CE56D0T IRMMF 2.8-720P  DOMO 20M 4EN1 1080P+CUPU;PRODUCTO;52;CAMARA;240;HIKVISION;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;19.00;43210000;;;-100000;1;0.000;;;
13074;DVR HIKVISION 8 CANALES DS-7108HQHI-K1 TURBO HD/AHD/1 SATA MINI 1U;PRODUCTO;52;CAMARA;240;HIKVISION;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;83.00;43210000;;;-100000;1;0.000;;;
13075;UPS TRIPP-LITE INTERACTIVO 550VA AVRX550U;PRODUCTO;46;UPS;161;TRIPP-LITE;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;106.00;43210000;;;-100000;1;5.000;;;
13076;UPS TRIPP-LITE INTERACTIVO 750VA AVRX750U;PRODUCTO;46;UPS;161;TRIPP-LITE;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;105.00;43210000;;;-100000;1;0.000;;;
13077;PROYECTOR LED LG PH550G;PRODUCTO;119;PROYECTOR;8;LG;12;SOLES;14;GRAVADO;UNIDAD;11.80;0.00;43210000;;;-100000;1;0.000;;;
13078;"LAPTOP DELL VOSTRO 3468  14"" HD INTEL CORE I5-7200U 2.50GHZ 8GB DDR4 1TB SATA";PRODUCTO;82;LAPTOP;152;DELL;13;DÓLARES;14;GRAVADO;UND;11.80;713.00;43210000;;;-100000;1;0.000;;;
13079;DVR HIKVISION 4 CANALES DS-7204HQHI -K1/TURBO HD/AHD/1 SATA SUPPORT CVBS;PRODUCTO;100;DVR;240;HIKVISION;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;64.00;43210000;;;-100000;1;0.000;;;
13080;DVR HIKVISION 4 CANALES DS-7204HUHI -K1/1 SATA SUPPORT CVBS TURBO HD;PRODUCTO;100;DVR;240;HIKVISION;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;98.00;43210000;;;-100000;1;2.000;;;
13081;DVR HIKVISION 8 CANALES DS-7208HQHI -K1/ SATA SUPPORT CVBS TURBO HD;PRODUCTO;100;DVR;240;HIKVISION;12;SOLES;14;GRAVADO;UNIDAD;11.80;316.00;43210000;;;-100000;1;0.000;;;
13082;DVR HIKVISION 8 CANALES DS-7208HUHI -K1/ SATA SUPPORT CVBS HD 1U;PRODUCTO;100;DVR;240;HIKVISION;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;159.00;43210000;;;-100000;1;1.000;;;
13083;CAMARA HIKVISION DS-2CD1021-I 2.0 MP  BULLET 30M IR 2.8MM IP67;PRODUCTO;52;CAMARA;240;HIKVISION;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;49.01;43210000;;;-100000;1;4.000;;;
13084;CAMARA HIKVISION DOMO 30M IR 2.8MM IP67 2MP DWDR IP67/IK10;PRODUCTO;52;CAMARA;240;HIKVISION;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;52.00;43210000;;;-100000;1;0.000;;;
13085;CAMARA HIKVISION VF 2.8-12MM MOTORIZ IP67/IR 2.0 MP  BULLET 30M IR 2.8MM IP67  DS-2CD1621FWD-IZ;PRODUCTO;52;CAMARA;240;HIKVISION;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;111.00;43210000;;;-100000;1;10.000;;;
13086;CAMARA HIKVISION DS-2CD1721FWD-IZ VF IR DOMO;PRODUCTO;52;CAMARA;240;HIKVISION;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;131.99;43210000;;;-100000;1;2.000;;;
13087;CAMARA HIKVISION DS-2CD2420F-IW 2MP 2.8MM CUBE INDOOR;PRODUCTO;52;CAMARA;240;HIKVISION;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;60.00;43210000;;;-100000;1;0.000;;;
13088;NVR HIKVISION POE DS-7104NI-E1 4P DS-7100;PRODUCTO;123;;240;HIKVISION;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;86.00;43210000;;;-100000;1;4.000;;;
13089;LAPTOP ASUS ROG  GL702VS-BA002T CORE I7 -7700HQ 2.8  W10 16GB,8GB DDR5 SSD+1TB ,17.3 1920X1080 NVVID;PRODUCTO;82;LAPTOP;1;ASUS;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;1.00;43210000;;;-100000;1;0.000;;;
13090;SILLA COUGAR ARMOR ONE ORANGE/BLACK;PRODUCTO;165;SILLA;250;COUGAR;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;172.60;43210000;;;-100000;1;0.000;;;
13091;TECLADO GENIUS+MOUSE KM-130 (PN 31330210101);PRODUCTO;59;KIT MOUSE Y TECLADO;3;GENIUS;12;SOLES;14;GRAVADO;UNIDAD;11.80;30.00;43210000;;;-100000;1;0.000;;;
13092;PLACA ASUS ROG MAXIMUS X CODE LGA1151 DDR4  Z370 ATX;PRODUCTO;63;PLACA;1;ASUS;13;DÓLARES;14;GRAVADO;UND;11.80;370.00;43210000;;;-100000;1;0.000;;;
13093;CASE COOLER MASTER COSMOS C700P ARGB E-ATX FULL-TOWER MCC-C700P-MG5N-S00;PRODUCTO;24;CASE;157;COOLER MASTER;13;DÓLARES;14;GRAVADO;UND;564.98;594.00;43210000;;;-100000;1;0.000;;;
13094;COOLER MASTER MASTERAIR MA610P RGB AIR  MAP-T6PN-218PC-R1;PRODUCTO;39;COOLER;157;COOLER MASTER;13;DÓLARES;14;GRAVADO;UND;11.80;62.00;43210000;;;-100000;1;0.000;;;
13095;NVR POE HIKVISION DS-7108NI-E1 8CH  1SATA/ 1U DS7100;PRODUCTO;123;;240;HIKVISION;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;116.01;43210000;;;-100000;1;5.000;;;
13096;FUENTE CAMARA AMERICAN VIEW 12V 1A POWER SUPPLY;PRODUCTO;31;ACCESORIOS;240;HIKVISION;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;3.50;43210000;;;-100000;1;7.000;;;
